customer_id,days_since_last_txn,txn_count_90d,avg_txn_amount,monthly_volume,active_loan_count,max_fd_balance,qr_txn_count_30d,remittance_30d,age,occupation_type,district_code,true_persona
7730,0,85,1011.4432543641869,18537.90803933542,0,0.0,76,0.0,23,3,7,QR Digital-First Youth
7731,5,6,60706.675403294445,642109.820459557,1,2587473.753680739,0,0.0,50,1,53,High-Value Depositor
7732,3,132,108987.34255471831,3302407.2150574885,2,52482.60243375039,70,0.0,47,1,18,Active SME Borrower
7733,8,1,8087.228351144234,16361.282539311642,1,0.0,0,6740.800974682654,18,2,77,Micro Finance Rural
7734,0,119,2644.5197709836407,60197.150078059945,0,0.0,67,0.0,26,3,3,QR Digital-First Youth
7735,10,2,9089.36299105544,13347.266784860614,1,0.0,0,6657.636392710802,34,2,68,Micro Finance Rural
7736,0,104,101389.52197238372,2227640.9896361865,2,54017.22737177032,52,0.0,26,1,45,Active SME Borrower
7737,0,14,120556.6586630652,607525.980589976,0,2563649.0614965176,0,0.0,46,1,43,High-Value Depositor
7738,41,5,6036.656615663874,5648.959967447252,0,0.0,0,1559.3208948904198,57,2,77,Micro Finance Rural
7739,42,5,7792.538763696063,13390.047827914605,1,0.0,0,6869.731209272196,23,2,77,Micro Finance Rural
7740,127,0,1094.873738092797,269.13372896208904,0,0.0,0,0.0,23,2,62,Dormant At-Risk
7741,21,4,12345.39146092561,12664.53790171473,0,0.0,0,8854.055336000127,48,2,5,Micro Finance Rural
7742,2,112,2842.9663748590438,40280.293587796135,0,0.0,57,0.0,21,3,71,QR Digital-First Youth
7743,38,4,1868.566402239806,11243.370192933466,0,0.0,0,2554.8293992196573,38,2,58,Micro Finance Rural
7744,1,67,73131.14528994658,2067237.3125087074,1,49177.44103130962,44,0.0,30,1,77,Active SME Borrower
7745,27,4,10783.472484780488,17257.69260906428,1,0.0,0,3946.9850802184737,50,2,43,Micro Finance Rural
7746,16,5,6747.612721373756,11702.873125166963,1,0.0,0,9033.037461386471,32,2,77,Micro Finance Rural
7747,3,29,29548.16842054837,103230.13700088533,0,140765.84426039527,5,58977.8318598701,41,4,2,NRN Remittance Active
7748,310,1,540.720070623224,0.0,0,0.0,0,0.0,49,0,48,Dormant At-Risk
7749,1,149,71175.16209225464,3487007.9687462766,2,20047.004786069414,58,0.0,35,1,70,Active SME Borrower
7750,1,10,32460.90335750237,225611.7455332799,0,93130.57002916122,1,108493.62265056063,46,4,51,NRN Remittance Active
7751,1,65,214.6740468719304,38793.56419355989,0,0.0,41,0.0,22,0,46,QR Digital-First Youth
7752,50,3,8004.016178928223,16391.348496039554,1,0.0,0,6858.741943565298,71,2,58,Micro Finance Rural
7753,6,25,49345.047182072114,221112.92542881635,1,194377.56751279233,3,104479.1338709184,46,0,5,NRN Remittance Active
7754,127,0,482.601903382269,0.0,0,0.0,0,0.0,26,3,71,Dormant At-Risk
7755,1,132,70535.43690418034,3328032.044435602,2,51259.03682300664,29,0.0,48,1,28,Active SME Borrower
7756,3,209,45271.073902464814,4187144.6128822207,1,21451.949382966148,13,0.0,48,1,10,Active SME Borrower
7757,4,5,7632.755752737783,10924.912241313374,0,0.0,0,0.0,41,2,6,Micro Finance Rural
7758,7,27,48778.04172477038,73927.89539672575,1,110978.56780705384,0,31578.76069260489,33,4,38,NRN Remittance Active
7759,22,2,125013.49119241847,83580.25936220255,1,1751200.2039799462,0,0.0,67,0,75,High-Value Depositor
7760,8,6,13867.971798603961,21606.480474225347,1,0.0,0,8600.977982259155,49,2,37,Micro Finance Rural
7761,24,3,9288.829560879372,13169.192835008475,1,0.0,0,4481.774426894726,41,2,75,Micro Finance Rural
7762,5,69,95593.75701406487,3058491.484946256,2,77067.42090165708,13,0.0,52,1,64,Active SME Borrower
7763,27,2,3461.6073699101044,16049.686699702206,1,0.0,0,6652.754036897833,57,2,16,Micro Finance Rural
7764,199,0,443.042562327444,160.31903972711484,0,0.0,0,0.0,41,1,24,Dormant At-Risk
7765,3,16,32994.13343554965,201588.09522498123,0,103175.66306402294,1,87736.92015975711,40,0,65,NRN Remittance Active
7766,2,227,81310.54809563642,1109961.279654696,2,61866.59490245253,50,0.0,45,1,24,Active SME Borrower
7767,0,19,39735.70886792868,94895.40222037205,0,140692.06346302785,7,117386.27959261363,44,4,18,NRN Remittance Active
7768,2,110,91332.0941951794,2869544.7415745254,2,23819.676262544464,47,0.0,46,1,33,Active SME Borrower
7769,29,6,8455.133765646979,13197.913252779537,0,0.0,0,0.0,24,2,37,Micro Finance Rural
7770,9,4,9423.810616206472,18377.389031505194,0,0.0,0,12835.347696301686,18,2,36,Micro Finance Rural
7771,2,147,79879.83057484891,1928399.777356959,2,76210.19463401556,48,0.0,53,1,74,Active SME Borrower
7772,30,4,10588.288011044257,20077.407263049663,0,0.0,0,4423.176623618805,41,2,25,Micro Finance Rural
7773,1,58,96422.95026232419,1127683.5773783464,2,73336.49051120105,38,0.0,37,1,69,Active SME Borrower
7774,12,3,8704.634320491532,22744.90852012018,0,0.0,0,1280.7125785582489,44,2,9,Micro Finance Rural
7775,3,157,112617.94038849167,2713677.8915012497,1,7838.2261038293,26,0.0,49,1,48,Active SME Borrower
7776,5,26,25376.201168634427,114093.11706186351,1,124054.88327141221,8,106831.3507844898,37,4,61,NRN Remittance Active
7777,21,1,10720.150318479711,23065.66978250162,1,0.0,0,2544.454642559298,34,2,19,Micro Finance Rural
7778,9,23,172150.10652236876,264108.0670984439,0,2173766.2955586403,0,0.0,53,0,54,High-Value Depositor
7779,9,26,53658.08478791926,187695.60325960664,1,170827.01754965715,6,95979.5692840741,31,4,23,NRN Remittance Active
7780,2,81,77216.68962174705,2548339.2490603,2,35590.498787138036,25,0.0,49,1,10,Active SME Borrower
7781,20,2,124712.66478690316,553858.9505161468,0,2899228.192939327,0,0.0,50,1,44,High-Value Depositor
7782,8,14,97054.62064716997,491021.3939754926,0,4992183.998600687,0,0.0,55,1,29,High-Value Depositor
7783,22,0,6537.094276492282,20438.12240331161,0,0.0,0,2762.4986785888673,41,2,64,Micro Finance Rural
7784,217,0,275.10285724586595,0.0,0,0.0,0,0.0,41,3,70,Dormant At-Risk
7785,2,120,95953.86685065625,1917743.375595787,1,28971.379199982428,52,0.0,51,1,34,Active SME Borrower
7786,0,29,88111.24047014871,201873.33347825217,1,172129.58107226863,4,88481.12078686041,33,4,20,NRN Remittance Active
7787,5,114,78485.81209868401,3349952.2465577717,2,77833.23650041105,13,0.0,46,1,44,Active SME Borrower
7788,30,5,8519.059331243383,3397.1936267976253,2,0.0,0,0.0,32,2,40,Micro Finance Rural
7789,266,1,1188.8457323172463,509.24037705425616,0,0.0,0,0.0,21,3,49,Dormant At-Risk
7790,4,30,54631.61638497921,113602.50662628435,1,56866.68210557341,6,131008.9995343652,43,4,1,NRN Remittance Active
7791,16,14,163201.0040666835,626732.2049548117,0,2613456.0400565523,2,0.0,69,0,65,High-Value Depositor
7792,2,117,685.8196386678512,58371.94434502291,0,0.0,63,0.0,27,0,60,QR Digital-First Youth
7793,3,76,1953.597195357367,50060.07158514322,0,0.0,36,0.0,25,3,4,QR Digital-First Youth
7794,0,6,9501.910434831963,22155.485683004717,1,0.0,0,0.0,18,2,28,Micro Finance Rural
7795,53,1,12754.660525855337,13238.549239781774,1,0.0,0,1772.5572599184811,31,2,34,Micro Finance Rural
7796,26,13,191666.69558901535,333143.63799307507,0,1616280.859308937,0,0.0,59,0,36,High-Value Depositor
7797,2,74,67406.80269057174,2223314.7645872957,2,67861.489967984,51,0.0,41,1,28,Active SME Borrower
7798,5,10,49339.56953810642,58417.43856431868,0,171721.2658222401,6,90395.98149115975,39,4,13,NRN Remittance Active
7799,0,136,1215.9202691116434,57701.43539083488,0,0.0,55,0.0,27,3,66,QR Digital-First Youth
7800,7,12,138268.9715021293,567737.463584338,1,2113458.38410224,2,0.0,58,1,33,High-Value Depositor
7801,143,0,100.0,916.3553267112004,0,0.0,0,0.0,45,3,18,Dormant At-Risk
7802,0,49,1082.8572589499704,66781.2556255173,0,0.0,36,0.0,28,3,62,QR Digital-First Youth
7803,0,58,86300.10721736964,3033041.6184783075,2,41400.687401403404,26,0.0,34,1,7,Active SME Borrower
7804,16,12,199842.9386732904,469951.402240348,1,2880778.071365052,3,0.0,49,0,20,High-Value Depositor
7805,147,0,1282.3272692810851,474.4199271025194,0,0.0,0,0.0,18,2,76,Dormant At-Risk
7806,2,17,67785.29358796471,184358.87375493243,0,56491.17649373,8,46855.618579841605,39,4,28,NRN Remittance Active
7807,0,101,2812.828243008761,41594.27559905934,0,0.0,68,0.0,21,0,47,QR Digital-First Youth
7808,10,20,27701.09740987112,110241.2493793083,0,16271.51871630465,4,59810.744701712865,50,0,21,NRN Remittance Active
7809,10,5,7751.405923982646,8537.80797796596,1,0.0,0,6822.749976636746,30,2,59,Micro Finance Rural
7810,57,2,9941.017695509976,12119.248601831647,1,0.0,0,3748.182750128076,29,2,32,Micro Finance Rural
7811,6,20,38062.51270200046,105537.3918764541,0,187208.40680736472,5,103450.17593209643,32,0,68,NRN Remittance Active
7812,3,145,61961.09206085747,2581452.147610297,2,43063.3286268194,7,0.0,33,1,20,Active SME Borrower
7813,16,11,127045.4844890504,651902.9774972216,0,2331699.5768283573,2,0.0,56,1,12,High-Value Depositor
7814,4,15,49539.20288919381,197640.93886117273,1,97166.92287933808,3,134653.55524348642,23,4,57,NRN Remittance Active
7815,19,4,9541.352338886463,21201.500603540397,0,0.0,0,5482.331045685805,41,2,38,Micro Finance Rural
7816,224,0,692.5851821375438,0.0,0,0.0,0,0.0,75,3,67,Dormant At-Risk
7817,1,1,22123.415384784592,111613.5428615694,1,0.0,8,73504.94033585174,34,4,61,NRN Remittance Active
7818,0,75,2463.7224942367025,37088.428524503106,0,0.0,56,0.0,24,0,57,QR Digital-First Youth
7819,6,13,196213.50697689148,942506.2078794484,0,1868562.9725168166,1,0.0,66,1,72,High-Value Depositor
7820,0,112,55861.44139177109,2356045.739110116,2,50589.57172670125,30,0.0,61,1,53,Active SME Borrower
7821,1,84,752.5909675581348,48068.75137076132,0,0.0,74,0.0,27,0,31,QR Digital-First Youth
7822,4,37,65908.86795811608,124406.57994532412,1,76002.16154574876,9,100160.54757520942,27,4,74,NRN Remittance Active
7823,17,4,4001.302217691598,16771.740177536132,1,0.0,0,1957.1176354369472,77,2,42,Micro Finance Rural
7824,1,77,1877.1575385764118,74058.79133586046,0,0.0,79,0.0,23,3,47,QR Digital-First Youth
7825,13,6,9063.872535644876,19979.259342294106,1,0.0,0,9329.70866669482,23,2,66,Micro Finance Rural
7826,3,226,109896.5829626424,2178376.2370859073,2,75356.3236304232,48,0.0,49,1,19,Active SME Borrower
7827,3,137,51068.33327497568,2154394.5538423043,1,61221.60712343844,90,0.0,38,1,41,Active SME Borrower
7828,1,36,36611.61303067184,165541.9198769395,1,84924.31777306525,4,83755.37886055002,29,4,11,NRN Remittance Active
7829,24,10,10939.785118626685,9130.916178363299,1,0.0,0,0.0,56,2,22,Micro Finance Rural
7830,2,5,6037.349596668968,13689.039962170682,1,0.0,0,14451.487065906871,40,2,28,Micro Finance Rural
7831,8,29,51864.14612910558,161007.25951756374,1,91513.47563572392,5,80314.81085597776,35,4,69,NRN Remittance Active
7832,2,145,42552.300431427255,4220725.094180188,1,66733.70447352086,23,0.0,40,1,39,Active SME Borrower
7833,6,22,73526.48563052317,219847.17281164107,0,124380.88376168988,1,111325.10432510305,19,4,65,NRN Remittance Active
7834,217,0,119.45819767455481,0.0,0,0.0,0,0.0,32,2,14,Dormant At-Risk
7835,21,8,81584.24805835947,192483.04071016493,0,2408031.5337969535,0,0.0,50,1,23,High-Value Depositor
7836,42,3,6738.467078480657,14938.57035904503,1,0.0,0,0.0,52,2,62,Micro Finance Rural
7837,201,0,103.62821559053322,74.2233400341104,0,0.0,0,0.0,21,2,7,Dormant At-Risk
7838,3,107,89754.29780503003,2109065.738236451,2,77804.784027382,19,0.0,42,1,5,Active SME Borrower
7839,23,0,194767.77153812998,498591.00290388905,0,2134719.141796115,2,0.0,54,0,17,High-Value Depositor
7840,35,5,4983.72560474997,13897.741857428036,1,0.0,0,8250.255517889189,49,2,26,Micro Finance Rural
7841,3,33,39492.84643429153,12925.528526131151,1,188243.68552262546,6,95890.26444856885,41,4,67,NRN Remittance Active
7842,9,11,7489.790376576326,15343.12709861906,1,0.0,0,6531.986782934555,30,2,69,Micro Finance Rural
7843,25,6,12405.846372909768,15491.13939657986,1,0.0,0,257.399589855032,21,2,46,Micro Finance Rural
7844,256,0,100.0,0.0,0,0.0,0,0.0,29,1,30,Dormant At-Risk
7845,3,138,50828.453662631684,3123590.2435751464,1,47226.78810328414,74,0.0,33,1,1,Active SME Borrower
7846,8,18,72496.71222597673,155929.7211528437,1,85742.07349223609,6,87988.82305227435,23,4,1,NRN Remittance Active
7847,34,3,9509.037841451693,19826.626499860322,0,0.0,0,0.0,36,2,19,Micro Finance Rural
7848,10,12,129594.95804198897,248426.36881822243,0,1900178.6060829386,2,0.0,54,0,60,High-Value Depositor
7849,1,117,1600.4878968220482,27829.34131009262,0,0.0,62,0.0,23,0,77,QR Digital-First Youth
7850,279,0,100.0,685.4382913242148,0,0.0,0,0.0,46,0,29,Dormant At-Risk
7851,4,95,85619.3237136344,2269375.7958859503,1,43075.137334338986,26,0.0,39,1,62,Active SME Borrower
7852,175,0,311.7286152179795,61.44683711060502,0,0.0,0,0.0,37,1,65,Dormant At-Risk
7853,1,6,106861.21179784398,339006.70382948784,0,4068182.429527326,2,0.0,56,1,69,High-Value Depositor
7854,10,16,60279.36765050716,212653.18634644564,1,134913.27682460478,11,122257.73799089638,43,4,57,NRN Remittance Active
7855,1,46,74336.68476366001,2189703.9107135436,2,64181.71717622386,53,0.0,50,1,70,Active SME Borrower
7856,2,73,2405.0106362124093,44430.18500592273,0,0.0,56,0.0,24,3,31,QR Digital-First Youth
7857,15,2,10902.507845127835,17870.941731416948,0,0.0,0,0.0,41,2,54,Micro Finance Rural
7858,13,14,39721.697145046535,770440.5357734289,0,0.0,3,0.0,36,1,77,High-Value Depositor
7859,210,1,388.4744318565403,0.0,0,0.0,0,0.0,34,3,34,Dormant At-Risk
7860,51,4,4487.108092153569,18908.24322702898,1,0.0,0,13863.11298865606,41,2,48,Micro Finance Rural
7861,1,127,37664.12662087592,2546253.0095630176,2,72632.1536771256,61,0.0,31,1,43,Active SME Borrower
7862,13,7,9543.212218681314,10127.366112873984,1,0.0,0,9662.672836449357,37,2,62,Micro Finance Rural
7863,2,108,127861.91897945503,3680534.4189864704,2,39077.7851890719,54,0.0,51,1,62,Active SME Borrower
7864,0,166,142996.27391336986,1672544.0021624006,1,80316.4441208366,31,0.0,51,1,55,Active SME Borrower
7865,2,136,21556.062164431976,3301209.907356348,2,13172.984054840359,7,0.0,37,1,11,Active SME Borrower
7866,4,148,31755.838917849935,2614307.2891730038,1,69716.28369241915,68,0.0,36,1,52,Active SME Borrower
7867,0,10,48709.60634443116,269261.54373202834,0,2960042.323860466,0,0.0,46,1,41,High-Value Depositor
7868,0,74,1347.806701552018,44338.58887099241,0,0.0,81,0.0,22,0,10,QR Digital-First Youth
7869,32,7,12951.334228124659,14952.868689202587,1,0.0,0,4971.604490629508,22,2,9,Micro Finance Rural
7870,30,2,6789.283314683373,21034.857004678084,1,0.0,0,233.97508962555094,18,2,9,Micro Finance Rural
7871,2,85,2365.544777915859,47476.24037946232,0,0.0,53,0.0,28,3,3,QR Digital-First Youth
7872,213,0,610.6943543342179,563.2435177146722,0,0.0,0,0.0,40,0,24,Dormant At-Risk
7873,29,0,4360.604989238933,21502.855400945133,1,0.0,0,1724.5709485307589,23,2,43,Micro Finance Rural
7874,1,94,1421.99403408138,56625.461618771544,0,0.0,53,0.0,22,3,17,QR Digital-First Youth
7875,0,104,2344.2254696021073,31959.006376935242,0,0.0,31,0.0,26,0,45,QR Digital-First Youth
7876,9,16,107161.39530866037,456573.7850107595,0,2264726.090027561,0,0.0,68,1,54,High-Value Depositor
7877,4,61,81396.36784989295,685470.1637901464,2,84058.47558154957,56,0.0,55,1,53,Active SME Borrower
7878,2,84,1861.9127423310026,34349.95244577529,0,0.0,71,0.0,27,0,29,QR Digital-First Youth
7879,15,5,183315.6250454606,601193.110691173,0,1151822.9545725097,0,0.0,60,0,16,High-Value Depositor
7880,31,4,9191.227129409674,15472.599914832861,0,0.0,0,1800.0120119176172,41,2,5,Micro Finance Rural
7881,4,36,58626.67748468659,97339.68019786687,1,75633.00369804174,6,130562.17246771022,32,4,31,NRN Remittance Active
7882,2,75,1570.6291379014042,51753.70189840608,0,0.0,49,0.0,27,3,28,QR Digital-First Youth
7883,0,105,111046.58669705458,2187044.757639871,2,48745.86104583127,47,0.0,40,1,27,Active SME Borrower
7884,228,1,910.619162518388,1099.4414244709335,0,0.0,0,0.0,63,0,37,Dormant At-Risk
7885,283,0,406.08932610986767,653.1569245284476,0,0.0,0,0.0,36,2,73,Dormant At-Risk
7886,215,0,774.669453331818,0.0,0,0.0,0,0.0,25,3,28,Dormant At-Risk
7887,14,8,184275.3869395102,484186.5316270887,0,1606404.9862808795,0,0.0,57,1,4,High-Value Depositor
7888,24,7,5769.550085416171,15056.24822301533,1,0.0,0,7372.455878720199,60,2,9,Micro Finance Rural
7889,14,7,93489.8137663038,727911.1072050938,0,3948820.1083377153,1,0.0,34,1,18,High-Value Depositor
7890,9,11,51234.9505880791,241937.72504560568,0,107010.25630856227,2,78814.314133741,38,4,69,NRN Remittance Active
7891,0,148,78569.42755189931,1254884.120176602,2,74284.21128232803,18,0.0,50,1,10,Active SME Borrower
7892,5,26,118006.3015793442,794043.1222771693,2,62201.87822755126,54,0.0,41,1,54,Active SME Borrower
7893,0,81,1404.5083780632572,48015.433554003255,0,0.0,39,0.0,23,0,44,QR Digital-First Youth
7894,23,0,6229.258422831443,14848.266568816773,0,0.0,0,13737.946319797169,39,2,29,Micro Finance Rural
7895,1,98,3387.0320161019135,62970.022736486906,0,0.0,63,0.0,23,3,50,QR Digital-First Youth
7896,247,0,627.4164485209817,0.0,0,0.0,0,0.0,24,2,41,Dormant At-Risk
7897,1,86,88703.12128905384,2944269.6174780712,1,47109.08966642833,69,0.0,42,1,45,Active SME Borrower
7898,0,135,1072.3231286020866,19576.602835673475,0,0.0,86,0.0,24,0,73,QR Digital-First Youth
7899,7,3,9450.992896957483,10533.35076032338,1,0.0,0,963.1585136925787,38,2,55,Micro Finance Rural
7900,25,4,8448.711248555337,21270.77309552498,1,0.0,0,5234.257385883344,70,2,49,Micro Finance Rural
7901,21,8,170488.13979797487,375593.0388891237,0,747622.9048590034,3,0.0,40,1,23,High-Value Depositor
7902,1,7,147858.83093442125,743638.9423508511,0,1100921.5718155245,2,0.0,61,0,63,High-Value Depositor
7903,3,72,54451.08426614001,2971463.3646726673,2,54294.34824683474,57,0.0,53,1,77,Active SME Borrower
7904,4,22,128164.01319797023,489219.0301988522,0,3004581.81447739,3,0.0,52,0,49,High-Value Depositor
7905,6,3,9907.14767938358,15438.734632841015,1,0.0,0,5564.058602604692,18,2,15,Micro Finance Rural
7906,2,60,96066.35957853626,2287250.0675112978,2,82998.7363044467,36,0.0,35,1,21,Active SME Borrower
7907,4,32,52064.50604677743,184763.37501261185,1,54498.677672806705,8,88907.20793517766,29,4,8,NRN Remittance Active
7908,9,33,35724.04720559021,126582.56557202752,0,11332.298269626393,0,68518.64665178847,30,4,46,NRN Remittance Active
7909,54,5,8031.9773698322315,20960.0560186822,1,0.0,0,6517.050849641457,27,2,2,Micro Finance Rural
7910,12,6,6805.151738462633,20789.51237011885,1,0.0,0,3600.8456457855978,45,2,50,Micro Finance Rural
7911,1,25,53047.31590681994,113824.74454689963,1,19381.59409547581,2,82303.99775599633,21,4,46,NRN Remittance Active
7912,3,105,91474.51151246208,2431845.084645997,2,41078.36536734549,47,0.0,44,1,35,Active SME Borrower
7913,36,3,4035.8329747689922,12884.47184924084,0,0.0,0,4052.2511928141084,38,2,25,Micro Finance Rural
7914,5,33,55861.12576116456,149733.47133369377,0,32275.51913188248,0,110533.88398679298,32,4,10,NRN Remittance Active
7915,5,109,65912.21181416063,2933328.9656700697,2,56375.37110889439,46,0.0,64,1,54,Active SME Borrower
7916,164,0,411.6017542794589,0.0,0,0.0,0,0.0,25,1,9,Dormant At-Risk
7917,24,4,7617.66030111788,8541.815493934935,1,0.0,0,4564.784719215379,23,2,37,Micro Finance Rural
7918,1,131,34592.360800167604,1254103.2459189517,3,0.0,41,0.0,37,1,62,Active SME Borrower
7919,0,79,1021.501463444732,33561.29803833221,0,0.0,64,0.0,26,0,77,QR Digital-First Youth
7920,2,34,32753.402716803612,3131168.2270487724,2,56814.674825948794,58,0.0,32,1,11,Active SME Borrower
7921,253,1,545.2236588269622,0.0,0,0.0,0,0.0,64,0,35,Dormant At-Risk
7922,31,1,4789.989991451737,22140.369119684565,1,0.0,0,3771.4465209010286,25,2,50,Micro Finance Rural
7923,0,111,2551.470395249545,50524.61394382112,0,0.0,57,0.0,22,0,26,QR Digital-First Youth
7924,5,9,6548.300197482031,20153.599744355415,0,0.0,0,0.0,18,2,34,Micro Finance Rural
7925,148,0,778.9979366377008,0.0,0,0.0,0,0.0,18,0,40,Dormant At-Risk
7926,0,179,114774.71065066662,2112296.810285194,2,68278.44740289824,23,0.0,45,1,73,Active SME Borrower
7927,1,66,1375.787379427948,80366.13453083317,0,0.0,36,0.0,25,3,43,QR Digital-First Youth
7928,6,4,9299.355044811731,18491.10305050631,1,0.0,0,1259.8357847405077,62,2,4,Micro Finance Rural
7929,6,13,64229.67543565029,197175.8409076354,0,83837.15234756963,7,114966.2308749936,40,4,33,NRN Remittance Active
7930,32,4,3850.873038567818,14773.558695729685,1,0.0,0,3808.481312808728,28,2,38,Micro Finance Rural
7931,2,127,75064.34054960216,2850222.1138008153,1,30210.532017726422,42,0.0,57,1,21,Active SME Borrower
7932,1,22,46930.930211094725,148204.9351199946,0,102569.598448742,5,37705.43653809713,30,4,20,NRN Remittance Active
7933,0,120,2281.386965487308,36148.2832070014,0,0.0,85,0.0,30,3,77,QR Digital-First Youth
7934,2,135,86672.83643109616,2034584.2399296379,2,41694.14581723922,30,0.0,29,1,32,Active SME Borrower
7935,0,93,436.50566589541177,67738.72690420559,0,0.0,51,0.0,18,0,29,QR Digital-First Youth
7936,13,13,173160.31460495616,545152.3046223508,0,3868079.3504886013,1,0.0,45,1,69,High-Value Depositor
7937,6,5,205634.41874949625,704706.1288370689,0,1021453.063001201,4,0.0,52,0,17,High-Value Depositor
7938,163,0,324.5421560513885,314.68509598521996,0,0.0,0,0.0,28,3,26,Dormant At-Risk
7939,246,1,1284.0964981384745,0.0,0,0.0,0,0.0,35,3,31,Dormant At-Risk
7940,1,124,818.5708351153536,46489.48024256144,0,0.0,37,0.0,25,3,11,QR Digital-First Youth
7941,104,0,565.0204262477992,453.7391017372591,0,0.0,0,0.0,18,1,40,Dormant At-Risk
7942,191,0,1034.771504905808,168.17770756347645,0,0.0,0,0.0,27,0,64,Dormant At-Risk
7943,48,5,8251.889624404208,22221.33401706599,1,0.0,0,2649.7979518607544,36,2,3,Micro Finance Rural
7944,26,4,10775.462601872232,18688.96874998026,0,0.0,0,7177.986194952527,24,2,69,Micro Finance Rural
7945,13,10,219072.70393452432,790200.2876262672,0,1507421.9932711772,0,0.0,57,0,58,High-Value Depositor
7946,4,4,37399.43735684642,139784.6395699917,0,127280.53316904142,0,81764.57230722328,44,4,34,NRN Remittance Active
7947,17,5,4941.981570207658,17558.13140435713,1,0.0,0,2900.5407352952793,28,2,77,Micro Finance Rural
7948,3,102,74499.2174675965,2940925.3705134336,2,31717.40318469104,18,0.0,44,1,28,Active SME Borrower
7949,23,12,10357.122237702879,14130.182455425904,1,0.0,0,9523.913803680127,23,2,75,Micro Finance Rural
7950,18,6,114655.37160063256,548731.4447405429,0,2830113.790470944,4,0.0,52,1,39,High-Value Depositor
7951,26,8,7960.805131737337,20214.99651245416,1,0.0,0,0.0,21,2,57,Micro Finance Rural
7952,30,0,4289.046741040625,18072.238684516116,1,0.0,0,0.0,36,2,56,Micro Finance Rural
7953,3,1,3220.225984569365,20198.438500049153,1,0.0,0,0.0,44,2,3,Micro Finance Rural
7954,12,11,3913.6503792287804,13710.275605123385,1,0.0,0,1647.7073289884129,27,2,10,Micro Finance Rural
7955,1,76,1274.0074876928581,68501.79754092555,0,0.0,60,0.0,26,3,63,QR Digital-First Youth
7956,30,6,5409.530551869812,15077.045086158825,1,0.0,0,10310.568163502878,30,2,66,Micro Finance Rural
7957,3,95,55161.15428001368,3035590.4625023706,2,63294.025554663065,60,0.0,48,1,52,Active SME Borrower
7958,0,5,48793.14986273501,172081.25339071086,0,46955.78721502079,8,111460.1853741608,39,4,59,NRN Remittance Active
7959,25,1,1754.3133418964326,9195.373972263853,1,0.0,0,6542.438838425423,18,2,72,Micro Finance Rural
7960,1,82,2569.270370398453,67471.89865053294,0,0.0,77,0.0,30,0,44,QR Digital-First Youth
7961,4,101,2294.151163448669,63987.29364409696,0,0.0,75,0.0,19,3,61,QR Digital-First Youth
7962,1,122,98995.76454488981,2219373.896673949,1,50762.530409722356,65,0.0,31,1,30,Active SME Borrower
7963,40,3,7921.6638784031875,21834.03136343396,0,0.0,0,8189.530362818652,53,2,43,Micro Finance Rural
7964,0,223,66631.0094380197,1725777.5734862508,2,74602.88908305037,34,0.0,43,1,63,Active SME Borrower
7965,2,113,78518.71401107722,2472153.00550435,2,60230.8721264575,0,0.0,38,1,19,Active SME Borrower
7966,0,68,1365.5212636358208,80853.05121113863,0,0.0,74,0.0,24,3,50,QR Digital-First Youth
7967,49,6,8552.416681485856,10391.18330463941,0,0.0,0,7525.8967782815635,37,2,63,Micro Finance Rural
7968,1,16,38570.96644576935,160089.25536854766,0,156583.92685006087,6,103554.31837500169,36,0,6,NRN Remittance Active
7969,15,2,6764.8497266326585,18757.031042439237,1,0.0,0,2551.0227530019056,34,2,1,Micro Finance Rural
7970,5,38,32260.785571348628,149832.11899800095,1,104199.07887473772,7,87346.46993668548,18,4,16,NRN Remittance Active
7971,1,208,71251.67834633958,2312988.3409199053,1,57652.248139816955,44,0.0,34,1,34,Active SME Borrower
7972,1,118,1285.8093825559456,45975.87496429355,0,0.0,42,0.0,18,3,29,QR Digital-First Youth
7973,29,4,10461.243024404874,17714.885871375856,1,0.0,0,118.11412928900336,36,2,54,Micro Finance Rural
7974,7,0,9028.24333806636,17912.71360497104,0,0.0,0,2800.285764031506,40,2,37,Micro Finance Rural
7975,12,8,4745.324800969034,13483.697119410483,1,0.0,1,8665.939545219902,26,2,27,Micro Finance Rural
7976,2,13,45495.238154022896,184469.12714878126,2,119447.92680201448,6,93302.99265218133,34,0,1,NRN Remittance Active
7977,32,15,121482.43167931597,559448.8546760248,0,3468769.8956813533,0,0.0,60,0,45,High-Value Depositor
7978,12,0,9209.689266341764,11962.11025290702,0,0.0,0,5326.500635982402,65,2,76,Micro Finance Rural
7979,1,82,2845.7726669058893,50811.056102609735,0,0.0,58,0.0,19,3,9,QR Digital-First Youth
7980,31,8,10393.824058610786,12975.160269714912,1,0.0,0,5853.936851178253,35,2,38,Micro Finance Rural
7981,5,18,61885.198981851936,130543.24520117181,1,109404.97830763742,9,90352.4210512533,31,4,38,NRN Remittance Active
7982,0,0,8549.839365059395,19124.38691572993,1,0.0,0,9690.757097085392,53,2,6,Micro Finance Rural
7983,0,87,510.1944649285649,24783.887471827176,0,0.0,42,0.0,25,3,49,QR Digital-First Youth
7984,3,119,97313.77066882604,1725129.7966680196,2,29818.581958104856,19,0.0,25,1,75,Active SME Borrower
7985,0,114,72938.54648116985,2118405.0968876304,2,17849.460495249376,33,0.0,45,1,28,Active SME Borrower
