customer_id,amount,amount_log,hour_of_day,day_of_week,days_since_last_txn,amount_vs_30d_avg,amount_vs_peers,txn_count_1h,txn_count_24h,amount_sum_24h,unique_merchants_7d,channel_encoded,location_change_flag,amount_round_flag,fraud_flag,attack_type
19,295.71,5.692755230807,12,1,4.7,0.93,1.78,0,1,2418.212568949094,4,2,0,0,0,None
288,3282.13,8.096552514646339,18,4,10.9,0.7,1.87,1,1,4948.30069902481,1,2,0,0,0,None
298,1245.66,7.128223254132586,9,1,7.9,1.43,1.53,0,2,5500.358763997336,5,0,1,0,0,None
55,2025.22,7.6139272672647715,21,2,12.6,1.02,0.52,1,1,4773.922173229568,4,3,0,0,0,None
254,87.79,4.4862740310442355,14,6,0.7,1.33,1.54,1,1,1015.4008551626133,2,0,0,0,0,None
57,499.5,6.215607598755275,15,3,8.5,0.69,1.29,0,1,4283.302277748908,4,0,0,0,0,None
156,1842.42,7.519377821017905,18,3,2.3,1.46,1.69,0,1,5920.593625292866,3,2,0,0,0,None
62,3272.66,8.093663904035092,8,4,9.2,1.12,1.79,1,1,4755.711771548611,3,0,1,0,0,None
139,971.9,6.880281301981382,19,4,11.2,0.74,0.58,1,1,1518.0329078554,5,2,0,0,0,None
193,1712.62,7.446363370960576,18,0,7.8,0.95,0.61,1,1,4535.7645543300205,1,2,0,0,0,None
19,2453.92,7.805849453139623,11,1,2.1,1.35,0.99,1,1,4265.353707805396,4,2,0,0,0,None
79,708.12,6.56402476467881,12,5,2.2,0.76,1.55,0,1,2113.8141779973953,4,2,1,0,0,None
283,15000.07,9.61587681087358,15,4,10.7,1.07,1.98,0,3,17705.64900885641,4,2,0,0,0,None
319,13472.81,9.508503080189179,13,3,2.5,0.6,0.8,1,1,16607.40591259929,5,2,0,0,0,None
473,302.39,5.715019106582188,8,2,8.4,1.45,0.85,0,3,2788.519425522601,1,2,0,0,0,None
158,4669.33,8.448985011977937,17,2,5.7,1.37,1.71,0,1,4886.268496059122,3,3,0,0,0,None
112,1265.27,7.143830850107458,17,1,3.8,0.54,0.59,0,1,5656.948900583493,1,3,0,0,0,None
237,1382.84,7.2326175225582015,15,4,1.0,1.07,1.42,1,1,2782.1587450230854,2,2,0,0,0,None
410,155724.2043027284,11.955848222067084,12,0,0.0,2.53756868436031,2.1148645141143296,10,18,1557242.043027284,10,2,1,0,1,Velocity
214,2751.11,7.9201231691846505,9,1,0.9,1.26,1.24,1,3,5975.039228065545,1,1,0,0,0,None
90,4535.39,8.419886820547598,12,5,14.9,0.73,1.41,0,2,7343.688280203027,3,2,0,0,0,None
498,644.55,6.470102666620727,9,0,1.9,0.76,1.53,1,3,1420.8020923647769,5,2,0,0,0,None
24,824.95,6.71653423900115,19,3,14.0,1.48,1.58,1,3,2086.7394462865254,1,2,0,0,0,None
82,610.59,6.416062123365316,17,1,13.4,0.87,1.85,0,1,2780.920285222246,3,2,0,0,0,None
281,703.76,6.557857319322428,14,3,10.7,0.81,1.0,0,2,2348.5102387623974,1,2,0,0,0,None
427,18217.46,9.810190644738977,17,2,7.2,0.98,1.52,0,1,19627.442154083776,1,2,0,0,0,None
1,295.19,5.691001140291468,9,5,4.9,0.61,1.27,1,1,631.3985206872273,1,2,0,0,0,None
482,3076.12,8.031749373586624,15,3,5.1,0.67,1.62,1,1,7384.289859241396,2,2,0,0,0,None
63,1090.77,6.995555511410149,15,2,4.8,1.27,1.1,1,1,4051.536284473752,3,2,0,0,0,None
66,38348.06,10.554485295412862,14,6,12.8,1.48,0.7,0,2,41644.3495313022,3,1,0,0,0,None
148,24448.05,10.104346639342424,13,3,13.0,1.09,1.74,0,1,29310.33861153695,1,2,0,0,0,None
394,587.5,6.377576926700331,20,3,9.9,1.21,1.93,0,2,2030.441324778077,3,0,0,0,0,None
37,2121.38,7.660293379484747,12,3,12.2,1.45,0.94,1,3,4010.390645746531,4,2,0,0,0,None
424,2261.55,7.724247774777406,14,2,9.8,1.33,1.01,0,2,6643.985039255947,4,0,0,0,0,None
160,2250.74,7.71945852966365,11,0,4.6,1.45,1.77,1,2,4050.5152670099887,4,2,0,0,0,None
72,3031.85,8.01725805048142,10,5,11.7,0.92,0.59,0,3,7381.596181673802,3,2,0,0,0,None
214,933.78,6.840311207485036,9,5,5.7,0.69,1.52,1,3,2467.120470902989,3,0,0,0,0,None
360,1403.41,7.2473725647474225,18,6,6.4,1.41,0.86,1,1,3332.7717052914495,5,2,0,0,0,None
471,1456.93,7.2847729004421025,22,6,6.9,1.1,0.85,1,2,6354.846420738755,2,0,0,0,0,None
377,3693.71,8.214657345863808,8,6,6.0,1.18,1.96,1,1,5594.557094933725,3,3,0,0,0,None
38,182.1,5.210032451680465,21,6,10.4,1.45,1.51,0,1,5079.490840532315,2,2,1,0,0,None
300,1953.76,7.57802270273524,5,3,13.9,1.37,0.92,0,1,5629.086833177848,4,2,0,0,0,None
19,201.22,5.309356213663253,16,5,6.0,1.16,1.16,0,1,4865.957910952902,3,1,0,0,0,None
466,6160.98,8.726153433451898,14,4,1.3,0.7,1.1,0,1,6498.817307932761,2,3,0,0,0,None
222,1767.9,7.4781131634494615,12,6,14.4,0.65,1.71,1,1,2497.1186766876817,2,2,0,0,0,None
353,1642.36,7.404498205417494,9,5,4.6,1.47,0.72,0,3,1810.9826610026414,5,3,1,0,0,None
270,3911.17,8.271847486243242,14,6,3.5,1.19,0.55,0,2,4239.179965542272,5,2,0,0,0,None
457,477.32,6.170279964572649,9,5,9.3,0.87,0.63,0,3,1241.4651495213652,3,2,0,0,0,None
47,2922.76,7.9806257381576104,14,4,4.3,1.42,1.28,0,2,4014.034599272318,2,2,0,0,0,None
136,619.58,6.4306545246177675,17,2,3.4,0.52,1.43,0,2,5258.94365350093,4,2,0,0,0,None
465,14716.15,9.596768759406798,4,0,3.7,0.51,0.63,0,1,18067.33003330177,1,1,0,0,0,None
292,3447.21,8.145610534801348,15,2,12.3,0.87,0.95,1,2,5237.772634996796,4,0,1,0,0,None
440,2204.76,7.698827399697287,14,0,11.6,0.64,0.91,0,3,6388.770436373784,5,0,0,0,0,None
389,829.24,6.721714815619429,12,2,4.3,0.6,1.38,0,3,5355.532124161182,5,2,0,0,0,None
342,1449.04,7.279346421241025,16,2,8.3,1.4,1.04,1,2,1497.0871288452345,1,2,1,0,0,None
323,1258.0,7.138073034044347,16,6,8.9,0.87,0.72,0,1,3484.4744515720877,4,1,0,0,0,None
324,597.53,6.394476649055079,9,5,7.5,0.74,0.76,0,2,5515.0485383955265,1,2,0,0,0,None
245,552.08,6.315502656520417,9,0,12.2,0.6,1.05,0,2,998.7354049686855,3,2,0,0,0,None
69,1843.92,7.520191195100932,10,0,2.8,1.09,0.68,1,3,5469.558743022324,3,0,1,0,0,None
249,677.87,6.520429651201759,13,0,7.4,0.57,1.08,1,2,2219.415053082998,3,2,0,0,0,None
436,598.11,6.395445220654797,17,6,9.0,1.4,1.56,1,2,4203.26387099578,5,2,0,0,0,None
198,687.05,6.533861509711291,17,2,3.1,0.85,1.47,1,2,2305.118286889482,5,3,0,0,0,None
278,2183.14,7.688977437374416,14,4,12.7,1.14,1.07,0,1,2554.4935774489377,4,2,1,0,0,None
178,229.82,5.441638185992259,18,0,14.6,0.54,1.72,1,2,2147.4533096841596,5,0,0,0,0,None
150,28691.8,10.26440149919416,8,5,8.0,0.67,1.79,0,2,28979.065903079965,4,2,0,0,0,None
389,5279.92,8.571855603946101,13,6,13.0,0.53,0.99,0,3,7739.917316226278,5,2,0,0,0,None
125,7939.83,8.979773082782922,10,4,3.2,1.37,1.28,1,1,12079.549863654454,3,2,0,0,0,None
65,792.23,6.676113217413029,9,2,11.4,1.23,0.93,0,2,3745.370072224582,3,0,0,0,0,None
365,553.19,6.317507588238656,10,5,7.4,1.43,0.76,1,1,741.4848816902547,3,2,1,0,0,None
353,1320.97,7.186878327264583,12,4,11.5,0.84,1.41,1,1,1495.6369757327918,2,0,0,0,0,None
315,337.55,5.824671791931655,16,5,12.5,0.77,0.77,0,3,4982.971454974682,3,0,0,0,0,None
471,566.59,6.341399327089814,13,0,10.5,1.07,0.91,0,1,5072.954795122925,1,1,1,0,0,None
66,1952.15,7.577198732842847,19,4,9.7,1.12,0.62,1,3,5387.980124336142,4,2,0,0,0,None
176,1463.85,7.28950812713055,8,2,5.8,1.07,1.81,1,2,2379.376827991764,4,2,0,0,0,None
122,768.24,6.645403014442647,15,1,11.1,0.86,0.62,1,3,1382.5900376084949,3,3,0,0,0,None
450,5703.82,8.64906671052761,9,5,5.2,1.08,1.0,1,3,5785.819843171891,4,2,0,0,0,None
209,3245.84,8.085437494633727,10,5,10.4,1.33,1.13,1,2,5974.9268318221375,4,3,0,0,0,None
490,1995.68,7.599241080215416,18,5,10.0,1.25,0.82,0,2,6615.7281594494025,5,3,0,0,0,None
204,1007.79,6.916506871833933,16,0,3.9,1.4,1.55,0,2,3083.6667236005756,5,2,0,0,0,None
436,838.04,6.7322583811352805,15,6,11.0,0.8,1.75,0,1,2917.459538698948,4,2,0,0,0,None
314,962.13,6.870188397495038,13,1,8.9,1.32,1.07,0,3,1346.8591263828068,4,2,0,0,0,None
457,2671.25,7.890676093154055,18,5,2.3,1.32,1.66,1,3,7261.779287920213,5,2,0,0,0,None
321,192.51,5.265329190721056,18,2,1.4,0.76,1.08,0,3,1571.901394998612,1,2,0,0,0,None
167,1482.99,7.302489685160147,20,5,3.9,1.15,1.13,1,1,3862.2986113515835,5,2,0,0,0,None
54,135.95,4.919615895709087,12,0,0.9,1.03,1.01,0,3,1224.1390221757933,4,2,0,0,0,None
414,301.71,5.712775251491246,19,4,9.5,1.26,0.87,1,3,4218.548810151488,2,2,0,0,0,None
218,10197.18,9.229964551979043,5,5,2.5,1.07,1.87,0,1,13733.577136277956,4,3,0,0,0,None
113,1461.17,7.287676912619604,8,2,4.2,1.24,1.37,1,2,4881.417619335685,5,1,0,0,0,None
409,1120.29,7.022235087207144,19,5,7.8,1.25,1.44,0,1,1390.3917818109408,1,3,0,0,0,None
223,2281.46,7.733009087671535,13,3,2.5,0.84,1.91,1,3,6299.554651860484,1,2,0,0,0,None
196,2381.7,7.775989577440603,8,5,12.9,0.74,1.64,0,1,7378.492434995009,4,2,0,0,0,None
81,669.18,6.507546333019676,14,6,5.9,0.62,1.42,0,3,4640.189838798223,1,3,0,0,0,None
185,182.16,5.210360087788895,15,4,13.2,1.12,1.9,0,2,5182.144800871054,1,2,0,0,0,None
195,364.62,5.901594542678939,10,5,13.5,1.02,0.67,1,2,392.0849198833599,5,2,0,0,0,None
188,3365.62,8.121664552679032,21,4,7.7,1.03,1.76,1,2,8291.083753150877,4,2,0,0,0,None
397,571.97,6.350833359323173,14,4,6.6,1.32,1.45,0,2,2852.3226220496854,4,2,0,0,0,None
4,1900.71,7.550508760397368,9,4,14.8,0.89,1.64,1,2,2122.9165678057025,3,2,0,0,0,None
348,4313.52,8.369741357468966,15,3,12.5,0.91,1.96,0,1,6800.637179948371,5,1,0,0,0,None
258,2592.97,7.8609447996591655,10,0,11.4,0.96,1.23,1,3,4698.3931703445805,1,2,0,0,0,None
35,13669.1,9.522966244980193,18,4,4.2,1.04,1.17,0,2,14048.113668984992,2,2,0,0,0,None
266,1350.61,7.209051753451416,11,0,12.5,1.21,1.91,1,1,4824.773656611228,4,1,1,0,0,None
272,2149.74,7.673567247949791,15,1,1.5,0.7,1.74,1,1,6518.9746210597195,5,3,0,0,0,None
331,3445337.5097898273,15.05253271878976,2,1,11.27887098838862,46.381382601780786,27.668442883116704,1,1,3445337.5097898273,1,3,1,1,1,Midnight_Outlier
460,608.02,6.411851107893148,12,4,10.0,0.94,0.92,0,1,3162.559264484255,4,0,0,0,0,None
392,908.09,6.812444099177312,15,2,12.0,0.82,0.86,0,3,1549.1098424779645,5,2,0,0,0,None
246,2080.15,7.640675904526361,8,1,9.9,1.1,1.72,0,1,6348.384729226476,1,1,0,0,0,None
464,4667.81,8.44865950020417,15,3,14.7,0.79,0.75,1,2,6432.382708330351,5,2,0,0,0,None
72,2037.88,7.620155916463969,13,4,2.7,0.92,0.53,0,1,3091.568382208311,2,2,0,0,0,None
153,305.06,5.72378116116289,13,1,3.3,1.16,1.85,1,2,3695.0056148349418,3,0,0,0,0,None
343,430.92,6.068240385910031,14,5,13.1,0.84,0.97,0,2,2402.391535389077,2,0,0,0,0,None
483,698.53,6.550408680962865,13,5,12.5,0.74,1.55,0,1,3659.019306249261,3,0,1,0,0,None
200,9106.61,9.116865606767508,14,2,10.6,1.3,1.57,1,3,9399.864983597172,4,2,0,0,0,None
72,643.62,6.468660995893495,19,2,4.7,1.49,1.38,1,1,2743.995406211255,4,0,0,0,0,None
123,2545.18,7.842349475754185,10,4,14.3,0.89,0.98,0,3,3764.555834548343,2,2,0,0,0,None
461,12991.54,9.472130625577106,15,1,0.6,1.27,0.88,1,1,17557.0855621858,4,2,0,0,0,None
53,507.69,6.231838793683858,4,4,14.3,0.99,1.82,1,1,4478.187630753808,4,3,0,0,0,None
193,5882.66,8.679934296231249,9,5,14.9,0.8,0.88,0,1,9752.056419137627,1,0,0,0,0,None
432,369.3,5.914313487919567,12,0,4.4,0.78,1.46,1,2,4407.071090050635,3,2,0,0,0,None
200,4973.01,8.511981634815692,14,1,10.5,0.7,1.04,1,2,7637.75237432573,4,2,0,0,0,None
160,782.4,6.663643421231731,16,1,5.5,1.09,1.5,1,2,1172.2002581110798,1,3,0,0,0,None
179,2694.09,7.899186877961744,16,6,10.7,0.68,1.66,0,2,3864.7324557366037,4,2,0,0,0,None
240,813.62,6.702721746840245,16,5,4.6,1.18,0.91,0,1,5352.182968938924,2,2,0,0,0,None
338,1877929.9063780934,14.445681147007559,2,2,26.634616016306286,27.51504353962636,35.68522638501463,1,1,1877929.9063780934,1,3,1,1,1,Midnight_Outlier
249,1109.38,7.0124575780629534,17,1,14.7,1.04,1.88,0,2,5354.649858786939,4,2,0,0,0,None
173,1765.34,7.476664888114567,20,1,3.7,0.57,0.75,1,2,3159.406541407212,1,0,0,0,0,None
1,1484.77,7.303688435371043,15,6,1.6,0.55,0.57,1,2,3865.296861987599,2,3,0,0,0,None
484,3652.2,8.203358774817524,11,5,14.2,1.02,1.67,0,1,5155.199888590211,5,2,0,0,0,None
381,12364.16,9.42263811962109,21,3,8.0,1.37,0.88,1,1,13524.26758813542,1,1,0,0,0,None
23,326.31,5.790907734049872,23,1,6.2,1.32,0.91,0,2,3978.687220444787,5,2,0,0,0,None
500,7824.27,8.96511351960541,10,0,3.7,0.76,0.76,0,1,9244.774420032598,5,2,0,0,0,None
422,817.81,6.707852066707183,13,3,2.4,0.72,1.39,1,2,1900.201222102902,4,3,0,0,0,None
444,4416.18,8.393256762407587,13,4,14.5,1.06,1.57,0,1,5410.556000041172,1,3,0,0,0,None
256,3506.11,8.16254761548803,16,0,7.1,1.1,1.39,1,2,4102.405115504141,2,0,0,0,0,None
95,2749.67,7.9195997973497345,15,3,12.7,0.88,0.77,1,1,5506.47331267905,3,2,0,0,0,None
200,2540.07,7.840340531150086,12,1,13.9,0.89,1.94,1,3,5862.537842958118,3,1,0,0,0,None
189,1144.26,7.043386964446696,13,3,3.6,1.16,1.43,0,1,6128.006922123764,3,2,0,0,0,None
241,12349.15,9.421423487731351,21,1,1.9,0.93,1.66,1,3,14738.2276200007,2,2,0,0,0,None
202,1750.36,7.4681479079555535,11,0,13.4,0.95,1.73,1,1,6134.188960856883,1,2,0,0,0,None
65,5248.32,8.565853823387213,11,6,2.2,0.97,1.41,0,3,9107.513152782332,5,0,0,0,0,None
210,1608.23,7.383511082705736,7,1,8.3,0.73,0.86,0,2,4980.959104660165,2,2,0,0,0,None
227,3967.57,8.286161107281755,15,1,12.3,1.33,1.81,0,1,4303.625128878661,5,2,0,0,0,None
328,880.44,6.781556933724406,15,6,4.8,0.95,1.03,1,2,4151.400756847992,5,2,0,0,0,None
92,832.44,6.725561713996881,14,1,11.4,0.54,1.38,0,2,2011.3866117045638,5,2,0,0,0,None
308,97.99,4.595018834931716,13,6,11.3,0.55,1.05,0,3,3319.041681964243,2,2,0,0,0,None
49,260.39,5.566013544911305,12,0,1.6,0.86,1.63,0,1,4638.52695895818,4,2,0,0,0,None
458,837.15,6.731197082077287,20,0,13.0,0.84,1.52,1,2,3678.6251420386448,5,2,0,0,0,None
373,1021.9,6.930397009462962,11,1,2.1,1.31,1.12,0,2,5779.040378653136,1,0,0,0,0,None
87,619.34,6.430267714826657,16,3,4.0,0.71,1.63,0,2,3932.5505522106555,1,2,0,0,0,None
45,22394.1,10.01659746391386,15,4,7.6,0.92,1.1,1,2,23462.920897278535,2,2,0,0,0,None
162,1373.36,7.225743447197625,21,0,3.1,1.39,1.13,0,2,3022.844779107729,4,2,0,0,0,None
290,1691.7,7.434080166195051,12,5,2.7,0.77,0.53,0,3,6081.538109475644,4,2,0,0,0,None
31,969.29,6.877594995887246,7,4,3.5,1.05,1.48,0,1,2332.1156376496674,1,2,0,0,0,None
73,306.82,5.729515196551808,15,1,6.1,0.52,0.68,1,3,4089.894736158154,3,3,0,0,0,None
218,10368.02,9.246577793382727,11,6,8.8,1.33,1.08,1,1,10793.957271444135,3,0,0,0,0,None
201,11909.17,9.38514793596704,16,0,13.9,0.81,1.01,0,2,12838.86792516156,4,0,0,0,0,None
427,1194.88,7.086637595028579,15,4,2.3,0.9,1.97,1,2,1473.145808747874,2,1,0,0,0,None
116,2457.23,7.807196857758156,11,1,9.0,1.45,1.4,1,3,6386.6374620049555,4,2,0,0,0,None
315,804.69,6.691699053138545,14,1,12.0,1.33,1.81,0,3,1341.4605563820492,3,0,1,0,0,None
468,1546.52,7.3444089285463185,14,0,4.0,1.08,1.62,1,1,4242.674255148078,5,2,0,0,0,None
186,496.41,6.2094146357108375,16,5,9.0,0.98,1.96,1,1,4121.997453665873,1,3,0,0,0,None
379,5366.08,8.588039277972202,14,3,4.4,1.38,1.24,1,1,8072.403108265394,5,0,0,0,0,None
451,890.63,6.7930512483211585,8,3,11.7,1.4,1.78,1,1,959.4881309617136,5,2,0,0,0,None
21,3108.96,8.042365143354232,9,0,6.5,0.55,1.62,1,1,3137.3891772089682,4,2,0,0,0,None
331,2531.81,7.837084637318575,11,5,3.9,0.6,1.68,1,1,6359.563063493275,1,2,1,0,0,None
123,1036.79,6.944848731119245,8,5,3.5,1.0,1.75,0,2,1953.5089585539554,5,0,0,0,0,None
253,338.15,5.826442487392089,19,0,2.1,0.62,1.07,0,1,1717.4443719727697,5,2,0,0,0,None
498,2393.8,7.7810549990511975,18,2,5.0,0.76,0.61,1,2,6120.445194791505,3,2,0,0,0,None
422,2318.04,7.748908585920916,22,4,4.1,1.25,1.81,1,1,4055.560124514929,2,2,0,0,0,None
64,4197.56,8.342496888339655,19,3,8.6,1.23,0.96,1,3,6125.094857248826,2,2,0,0,0,None
79,178.17,5.188335075811806,17,1,5.8,0.96,1.98,0,2,4961.341907116718,2,2,0,0,0,None
129,4676.15,8.45044422905252,11,1,7.8,1.46,1.34,1,2,8602.466494457816,1,3,0,0,0,None
139,428.01,6.0614802286796525,13,0,4.9,0.91,1.05,1,2,4619.586352097757,3,0,0,0,0,None
168,761.69,6.636851657769174,11,3,14.2,1.22,1.82,0,2,1986.9280189302287,5,2,0,0,0,None
280,273.8,5.616043560348194,9,1,4.4,1.01,0.73,1,3,2420.341216433832,4,2,0,0,0,None
300,1774.64,7.481916200302443,21,1,13.9,1.37,1.53,1,1,3517.111723701706,2,2,0,0,0,None
458,165.01,5.112048027505985,11,2,12.8,0.58,0.58,1,1,542.7989321285282,4,2,0,0,0,None
492,908.59,6.812993948532446,15,5,13.2,1.31,0.73,1,2,3286.6933029873717,1,1,0,0,0,None
72,629.57,6.446624172239998,12,6,8.3,1.29,0.66,0,3,4161.1757725915995,2,2,0,0,0,None
105,670.88,6.510079753148802,15,5,6.1,0.71,1.32,0,1,2151.1445988610108,3,2,0,0,0,None
297,4654.66,8.445838962689905,17,4,8.6,0.67,0.88,1,3,5614.334203796384,1,2,1,0,0,None
399,1020.79,6.9293112701978,21,6,12.6,1.42,0.8,1,3,5955.266034225184,1,2,0,0,0,None
57,383.31,5.951449518569746,11,6,3.0,0.69,1.61,1,3,2884.9381937812013,5,2,0,0,0,None
438,9962.37,9.20667064676369,12,0,3.0,0.7,1.42,1,1,12735.426493328247,1,0,0,0,0,None
334,1542.39,7.34173657480075,14,6,14.8,0.97,1.91,0,3,5476.235217380401,2,1,1,0,0,None
165,3611.46,8.192144259695025,15,4,9.6,1.09,1.57,0,1,4242.41794152528,4,2,0,0,0,None
352,9265.51,9.134162104392882,16,3,8.4,1.37,1.97,1,1,11291.102784080063,5,0,0,0,0,None
422,6457.48,8.773149274972997,14,6,9.3,0.63,1.79,1,2,8485.933515334907,4,2,0,0,0,None
62,3369.96,8.122952849248502,14,2,2.2,1.49,1.55,0,3,6897.239330406783,4,1,0,0,0,None
276,706.14,6.56122866609522,10,5,9.8,1.06,1.88,1,2,2501.8912885147934,5,3,0,0,0,None
7,1260.95,7.140413422664932,9,0,11.3,0.65,1.35,0,3,2355.5895414957145,4,2,0,0,0,None
117,835.29,6.728975442884446,17,4,6.6,1.04,1.8,0,2,4927.316074326867,4,3,0,0,0,None
288,1270.35,7.147834607002549,7,0,5.3,1.28,0.62,0,3,4116.85865052736,1,2,0,0,0,None
451,6504.43,8.780392491759592,13,6,10.8,1.4,0.63,0,3,9711.998564732718,1,2,0,0,0,None
63,7255.94,8.889713531364668,10,0,4.6,1.46,1.64,1,2,9913.173503991442,2,2,0,0,0,None
419,4208.79,8.345168044197163,16,2,13.9,1.29,1.5,0,1,6686.641284070796,3,1,0,0,0,None
418,834.3,6.72779094176186,17,5,2.7,0.59,1.0,1,2,4277.439798301168,4,2,0,0,0,None
127,3706.37,8.21807800933799,19,0,2.3,1.0,1.14,1,3,5004.736976199093,5,2,0,0,0,None
72,367.3,5.90889782345102,14,1,13.5,0.9,0.83,1,3,3290.229951117703,2,3,0,0,0,None
319,2259.85,7.723496127750816,16,2,7.6,1.3,0.93,0,3,4252.238387456633,2,0,0,0,0,None
125,1017.89,6.926469078426237,15,1,2.2,1.2,0.71,0,1,4752.866803429473,1,2,0,0,0,None
197,4037.28,8.303574137726837,13,3,5.2,1.4,1.6,0,1,4532.062269697438,5,2,0,0,0,None
98,25279.96,10.137806822223318,14,2,10.4,0.71,1.58,1,2,27352.564880140326,5,2,0,0,0,None
341,2303.83,7.742762199999387,8,0,0.5,0.7,1.71,0,3,5377.566524104285,4,2,0,0,0,None
466,10105.16,9.22090041790543,10,4,14.6,1.08,1.57,0,1,12107.443484131914,1,1,0,0,0,None
98,845.71,6.741358251137127,15,0,14.2,1.25,0.92,1,2,5368.91597824728,1,1,0,0,0,None
251,1225.17,7.111650769199903,14,1,3.6,1.49,1.03,1,1,4300.3301461097835,2,2,0,0,0,None
451,8839.19,9.087063648613382,14,5,6.2,0.81,0.89,1,2,11930.637606391381,1,0,0,0,0,None
231,720.37,6.581152181799347,14,6,9.0,0.66,1.35,0,1,5468.695639766611,4,3,0,0,0,None
113,3390.79,8.12911308461791,16,2,5.4,1.19,1.75,1,2,6354.745866387169,5,1,0,0,0,None
70,4117.78,8.323312281987569,12,6,8.6,0.61,1.04,1,2,9067.943183840236,5,3,0,0,0,None
364,1224.73,7.111291863857333,14,6,12.6,1.48,1.86,1,3,3510.4658257159163,5,2,0,0,0,None
76,468.2,6.151029116779321,16,4,9.3,1.1,1.27,0,3,3775.80758993457,1,0,0,0,0,None
59,2292.16,7.7376860580075135,16,5,4.3,1.23,1.38,0,1,2863.850452477622,5,2,0,0,0,None
497,941.34,6.848366143637881,17,6,7.3,1.02,1.85,1,3,1261.8600711021284,2,2,0,0,0,None
426,2650.68,7.882948680375233,13,1,14.9,0.93,1.91,0,3,7313.120288233729,1,2,0,0,0,None
219,2234.4,7.712175461951511,12,5,13.4,0.51,0.71,0,1,6490.629503385871,2,2,0,0,0,None
164,996.96,6.9057131953479125,12,3,4.5,0.65,1.73,1,1,3961.08856426989,2,2,0,0,0,None
316,4116.29,8.322950458929665,13,0,5.6,0.95,1.11,0,1,7810.032115822572,4,2,0,0,0,None
58,957.09,6.864941719278488,14,0,1.7,0.67,1.13,1,1,1081.5426162886595,1,3,0,0,0,None
231,3729.64,8.22433507968883,9,0,0.6,0.98,0.94,1,2,5223.8094318759395,1,3,0,0,0,None
456,9148.42,9.121445768282323,19,6,5.2,1.17,1.12,1,1,11959.70655268992,4,2,0,0,0,None
263,198.72,5.296916385632408,13,4,1.9,0.57,0.56,0,2,4831.749596050888,2,2,0,0,0,None
59,2938.81,7.986100232394047,16,6,5.3,1.19,1.48,1,3,4869.668486301378,2,2,0,0,0,None
237,1164.49,7.060896878430423,11,0,8.7,1.44,1.07,1,2,3568.5198634557228,5,0,0,0,0,None
223,292.33,5.681298255103212,20,2,12.3,0.81,1.77,1,2,1036.8264992974218,3,2,0,0,0,None
451,3317.22,8.107183773555324,13,3,11.6,1.09,1.98,1,2,5701.620225075258,3,2,0,0,0,None
465,1554.67,7.349661599983503,9,1,13.9,1.17,1.95,1,2,4729.351096839494,1,1,0,0,0,None
151,1132.62,7.033171331128387,8,3,11.3,1.31,0.53,0,3,4836.139494815429,1,0,0,0,0,None
405,6826.02,8.828643546958444,13,4,5.1,0.72,0.78,1,1,10746.177242852507,1,2,0,0,0,None
206,1246.61,7.128985000091073,17,5,11.6,1.08,0.77,0,3,5461.306477307302,2,2,0,0,0,None
184,3144.7,8.053791719884979,11,5,12.5,1.26,0.81,1,1,4275.168252123951,4,0,0,0,0,None
169,3521.3,8.166869464304275,13,0,13.9,1.16,1.71,0,3,4944.021549872062,3,2,0,0,0,None
317,885.99,6.787833708288869,9,4,13.7,1.49,1.33,1,3,2178.38258384003,1,2,0,0,0,None
56,741.71,6.610305658971304,11,3,5.1,0.9,1.93,1,2,2939.862495472395,4,1,0,0,0,None
101,493.57,6.203688698172915,10,4,3.7,1.1,0.54,1,1,4102.9228257064215,2,2,0,0,0,None
117,1249.44,7.131250768358881,13,6,7.8,0.92,1.11,1,2,2508.9062255118533,1,2,0,0,0,None
390,319.11,5.768664686725277,11,0,5.3,1.35,1.29,0,3,3273.7608625222933,4,0,0,0,0,None
365,934.99,6.841604792659837,17,4,8.9,0.53,0.56,1,2,5567.812258255119,4,2,0,0,0,None
387,1002.78,6.911528152734635,16,6,2.6,1.45,1.22,1,3,3900.366152642321,2,0,0,0,0,None
330,3387.36,8.128101307506014,17,4,5.6,0.62,1.64,1,1,8349.037979338822,5,2,0,0,0,None
491,1202.33,7.092847992571878,21,0,13.0,1.36,1.31,0,2,1480.8151558632267,4,0,0,0,0,None
341,2571.94,7.852804492927067,14,5,1.3,0.56,1.67,0,3,6841.313276884388,4,2,0,0,0,None
96,451.01,6.113704303481307,11,3,3.8,1.36,1.01,0,1,541.8720291638396,5,0,0,0,0,None
438,489.18,6.194772670588081,10,0,5.9,0.73,1.1,0,2,4622.634059616272,4,2,0,0,0,None
486,8015.71,8.989283392256594,15,5,0.8,1.37,1.36,0,1,11146.676330973718,1,2,0,0,0,None
385,1052.74,6.960101019354073,5,3,0.8,1.45,1.16,1,2,4487.930305996772,2,0,0,0,0,None
16,2663.96,7.88794432710644,13,4,3.3,1.09,1.65,0,1,4116.841076947157,1,0,0,0,0,None
389,832.31,6.725405721796175,13,2,12.2,0.96,0.78,0,1,989.882278934303,1,3,0,0,0,None
288,281.05,5.642084360185986,11,0,4.2,0.94,1.13,1,3,3632.4681723882654,5,1,0,0,0,None
200,2114.21,7.656909377331517,16,0,6.6,1.04,0.72,1,3,2839.053847460108,5,0,0,0,0,None
170,1053.48,6.96080303340421,16,3,3.6,0.92,0.92,0,3,5596.550103373735,2,1,0,0,0,None
